district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010000162014,202500000692014,137,2014,69,2014,BA,2014-02-05,2014-01-24,2014-01-28,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010005482014,202500001192014,207,2014,119,2014,BA,2014-02-17,2014-02-03,2014-02-13,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010053972019,202500006582019,2450,2019,658,2019,BA,2019-04-29,2019-04-25,2019-04-25,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"Criminal Courts, Panipat",HRPP03,HRPP030089452015,203600016512015,9199,2015,1651,2015,Chi,2015-11-02,2015-10-29,2015-10-29,TRANSFER,1
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010019362018,202500004792018,881,2018,479,2018,BA,2018-05-01,2018-04-05,2018-04-05,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010089132019,202500015412019,4196,2019,1541,2019,BA,2019-09-17,2019-09-12,2019-09-12,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010006362018,202500001562018,295,2018,156,2018,BA,2018-02-14,2018-02-05,2018-02-05,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010001362020,202500000412020,70,2020,41,2020,BA,2020-01-10,2020-01-06,2020-01-06,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010070912019,202500010732019,3235,2019,1073,2019,BA,2019-07-08,2019-07-06,2019-07-06,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010019332018,202500004772018,878,2018,477,2018,BA,2018-05-02,2018-04-05,2018-04-05,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010039152019,202500003002019,1655,2019,300,2019,BA,2019-02-22,2019-02-20,2019-02-20,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010039552019,202500003092019,1677,2019,309,2019,BA,2019-02-26,2019-02-21,2019-02-21,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010024442014,202500005352014,1056,2014,535,2014,BA,2014-06-10,2014-06-04,2014-06-09,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010040272019,202500003342019,1729,2019,334,2019,BA,2019-03-02,2019-02-26,2019-02-26,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010015052014,202500003122014,653,2014,312,2014,BA,2014-04-15,2014-04-11,2014-04-12,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010045622019,202500004612019,2021,2019,461,2019,BA,2019-03-26,2019-03-19,2019-03-19,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010010002014,202500002152014,433,2014,215,2014,BA,2014-03-11,2014-03-06,2014-03-07,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010069292019,203400002282019,3144,2019,228,2019,SC,2019-07-17,2019-07-01,2019-07-01,TRANSFER,1
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010008522018,202500002192018,403,2018,219,2018,BA,2018-02-22,2018-02-15,2018-02-15,DISMISSED WITH NO COSTS,7
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010049182017,202500011382017,2023,2017,1138,2017,BA,2017-10-17,2017-10-10,2017-10-10,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010055482019,202500006982019,2533,2019,698,2019,BA,2019-05-02,2019-05-01,2019-05-01,DISMISSED AS SATISFIED,1002
18,Panipat,14,Haryana,102,"District and Sessions Courts, Panipat",HRPP01,HRPP010041382019,202500003482019,1796,2019,348,2019,BA,2019-03-02,2019-02-28,2019-02-28,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010082602018,203400003112018,4233,2018,311,2018,SC,2020-02-29,2018-11-19,2018-11-19,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010082322018,203400003092018,4223,2018,309,2018,SC,2018-11-29,2018-11-19,2018-11-19,TRANSFER,1
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010080732018,202500018532018,4155,2018,1853,2018,BA,2018-11-14,2018-11-06,2018-11-06,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010047722017,202500009552017,1811,2017,955,2017,BA,2017-08-31,2017-08-25,2017-08-25,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010040142018,202500012372018,2203,2018,1237,2018,BA,2018-07-19,2018-05-19,2018-05-19,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010020722018,202500002492018,1040,2018,249,2018,BA,2018-03-20,2018-03-16,2018-03-16,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010043732018,202500012892018,2345,2018,1289,2018,BA,2018-06-15,2018-06-14,2018-06-14,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010099262019,203400003752019,5081,2019,375,2019,SC,2020-01-09,2019-12-05,2019-12-05,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010067602019,203400002242019,3289,2019,224,2019,SC,2019-08-07,2019-08-07,2019-08-07,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010042392019,204600006002019,2047,2019,600,2019,CR.CAN,2019-09-04,2019-04-04,2019-04-04,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010090472018,203400003322018,4812,2018,332,2018,SC,2020-02-10,2018-12-05,2018-12-05,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010032912017,203500001952017,1219,2017,195,2017,CRA,2017-06-07,2017-06-07,2017-06-07,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010081192018,202500018622018,4175,2018,1862,2018,BA,2018-11-15,2018-11-13,2018-11-13,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010090532018,202500019552018,4815,2018,1955,2018,BA,2018-12-07,2018-12-05,2018-12-05,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010102782019,203400003872019,5303,2019,387,2019,SC,2020-01-04,2019-12-16,2019-12-16,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"Criminal Courts, Rewari",HRRE03,HRRE030035662019,202400000352019,3562,2019,35,2019,CRM,2019-04-22,2019-04-22,2019-04-22,DISPOSED OF WITH DIRECTIONS,36
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010010572018,202500002092018,402,2018,209,2018,BA,2018-03-20,2018-02-26,2018-02-27,Disposed of,72
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010039852018,202500012302018,2192,2018,1230,2018,BA,2018-06-14,2018-05-17,2018-05-17,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010054252015,204600001372015,2095,2015,137,2015,CR.CAN,2016-01-19,2015-11-07,2015-11-07,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"Criminal Courts, Rewari",HRRE03,HRRE030025962015,203600012342015,2766,2015,1234,2015,CHI,2015-11-05,2015-09-07,2015-09-07,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010006862020,203400000322020,270,2020,32,2020,SC,2020-02-01,2020-01-31,2020-01-31,DISPOSED OF WITH DIRECTIONS,36
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010009682017,202500001902017,365,2017,190,2017,BA,2017-02-27,2017-02-23,2017-02-23,Disposed of,72
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010072562018,202500016812018,3839,2018,1681,2018,BA,2018-09-29,2018-09-27,2018-09-27,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010000952020,202500000242020,38,2020,24,2020,BA,2020-01-07,2020-01-06,2020-01-06,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"Criminal Courts, Rewari",HRRE03,HRRE030091302018,202500004082018,9119,2018,408,2018,BA,2018-11-26,2018-11-21,2018-11-21,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010085972019,202400001832019,4252,2019,183,2019,CRM,2020-02-20,2019-10-18,2019-10-18,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010083112018,202500019062018,4251,2018,1906,2018,BA,2018-11-26,2018-11-21,2018-11-21,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"Criminal Courts, Rewari",HRRE03,HRRE030025352015,203900016712015,2590,2015,1671,2015,COMA,2015-09-04,2015-08-31,2015-08-31,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010004362020,202500000932020,160,2020,93,2020,BA,2020-01-24,2020-01-20,2020-01-20,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010072492018,202500016822018,3837,2018,1682,2018,BA,2018-10-11,2018-09-27,2018-09-27,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010061732018,202500015372018,3235,2018,1537,2018,BA,2018-08-27,2018-08-23,2018-08-23,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010046472018,202400000742018,2475,2018,74,2018,CRM,2018-07-05,2018-07-05,2018-07-05,DISPOSED OF WITH DIRECTIONS,36
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010091202018,203400003342018,4839,2018,334,2018,SC,2020-01-29,2018-12-08,2018-12-08,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
17,Rewari,14,Haryana,101,"District and Sessions Courts, Rewari",HRRE01,HRRE010081502018,202500018702018,4192,2018,1870,2018,BA,2018-11-16,2018-11-14,2018-11-14,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010002562020,202400000172020,103,2020,17,2020,CRM,2020-01-14,2020-01-14,2020-01-14,Disposed of,72
17,Rewari,14,Haryana,101,"Criminal Courts, Rewari",HRRE03,HRRE030024522019,202300000172019,2451,2019,17,2019,JJB,2019-03-15,2019-03-11,2019-03-11,CONSENT DECREE,19
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010087312019,202400003392019,4534,2019,339,2019,CRM,2019-11-07,2019-11-07,2019-11-07,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010024832014,205500001912014,4720,2014,191,2014,S.C.,2016-09-19,2014-09-15,2014-09-15,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010049202019,202400001902019,2881,2019,190,2019,CRM,2019-07-24,2019-07-24,2019-07-24,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010044492015,202400000752015,1846,2015,75,2015,CRM,2015-11-23,2015-11-21,2015-11-23,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010012732015,202400000042015,486,2015,4,2015,CRM,2015-11-05,2015-04-16,2015-04-17,Disposed of,72
8,Jhajjar,14,Haryana,101,"Criminal Courts, Jhajjar",HRJR03,HRJR030009652016,203600002002016,972,2016,200,2016,CHI,2016-05-12,2016-03-30,2016-03-30,TRANSFERRED,1
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010011022015,202500002592015,421,2015,259,2015,BA,2015-04-07,2015-04-03,2015-04-04,TRANSFERRED,1
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010031002015,202400000352015,1260,2015,35,2015,CRM,2015-11-07,2015-08-19,2015-08-20,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010008602019,202400000442019,359,2019,44,2019,CRM,2019-04-30,2019-02-16,2019-02-16,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010089062019,202400003522019,4620,2019,352,2019,CRM,2019-11-19,2019-11-18,2019-11-18,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010046702015,202400000872015,1938,2015,87,2015,CRM,2015-12-24,2015-12-07,2015-12-09,Disposed of,72
19,Golaghat,6,Assam,101,GLT_DJ_ESTT,ASGL01,ASGL010007262017,200300001412017,10018,2017,141,2017,Bail 438,2017-09-12,2017-08-28,2017-08-28,Rejected,17
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010044482015,202400000742015,1845,2015,74,2015,CRM,2016-01-05,2015-11-21,2015-11-23,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010044472015,202400000732015,1844,2015,73,2015,CRM,2015-12-12,2015-11-21,2015-11-23,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010027592019,202400001592019,1099,2019,159,2019,CRM,2019-06-15,2019-06-15,2019-06-15,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010017092017,202400000312017,639,2017,31,2017,CRM,2017-04-07,2017-04-07,2017-04-07,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010001742015,205500000102015,59,2015,10,2015,S.C.,2015-02-07,2015-01-13,2015-01-14,TRANSFERRED,1
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010029172015,205500002502015,1182,2015,250,2015,S.C.,2016-09-19,2015-08-07,2015-08-07,Disposed of,72
8,Jhajjar,14,Haryana,101,"Criminal Courts, Jhajjar",HRJR03,HRJR030010402016,203600002262016,1051,2016,226,2016,CHI,2016-05-11,2016-04-11,2016-04-11,TRANSFERRED,1
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010058322018,202500013912018,2365,2018,1391,2018,BA,2018-12-21,2018-12-07,2018-12-07,DISMISSED IN DEFAULT U/O 9 RULE 8 OF CPC,4
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010014262013,204000044992013,3296,2013,4499,2013,CRMP,2015-05-14,2013-08-27,2013-08-27,TRANSFERRED,1
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010000412020,202400000032020,12,2020,3,2020,CRM,2020-01-04,2020-01-03,2020-01-03,Disposed of,72
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010100072019,204700004812019,6855,2019,481,2019,REMP,2020-02-13,2019-12-19,2019-12-19,DISPOSED OF WITH DIRECTIONS,36
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010036852015,202400000452015,1492,2015,45,2015,CRM,2015-11-07,2015-09-24,2015-09-25,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010037192018,205500002282018,1390,2018,228,2018,S.C.,2019-07-12,2018-08-04,2018-08-04,P.O ( Proclomation Ofunder),49
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010043032015,202400000612015,1786,2015,61,2015,CRM,2016-09-14,2015-11-09,2015-11-10,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010052592019,202500008072019,3039,2019,807,2019,BA,2019-09-02,2019-08-14,2019-08-14,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010045482015,202400000802015,1888,2015,80,2015,CRM,2016-05-07,2015-11-30,2015-12-01,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010004492017,202400000132017,158,2017,13,2017,CRM,2017-01-25,2017-01-24,2017-01-25,Disposed of,72
8,Jhajjar,14,Haryana,101,"District and Sessions Courts, Jhajjar",HRJR01,HRJR010024512014,205500002872014,5153,2014,287,2014,S.C.,2016-09-22,2014-12-20,2014-12-20,Disposed of,72
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010043972016,204700003172016,2886,2016,317,2016,REMP,2017-01-17,2016-11-07,2016-11-11,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010088062019,204700004482019,5823,2019,448,2019,REMP,2020-03-06,2019-11-19,2019-11-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030037062014,204700006472014,3762,2014,647,2014,REMP,2014-10-27,2014-10-01,2014-10-01,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010065222018,202500015282018,4860,2018,1528,2018,BA,2018-12-20,2018-12-19,2018-12-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010047562019,204700002852019,3377,2019,285,2019,REMP,2019-10-04,2019-08-08,2019-08-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028902019,202500006742019,2102,2019,674,2019,BA,2019-05-16,2019-05-15,2019-05-15,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010047592016,203400001712016,3227,2016,171,2016,SC,2017-04-24,2016-11-12,2016-11-29,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010043102016,204700003062016,2820,2016,306,2016,REMP,2016-11-29,2016-10-29,2016-11-01,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010057712018,204700003192018,4243,2018,319,2018,REMP,2018-12-11,2018-11-26,2018-11-27,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010054672016,204700003782016,3646,2016,378,2016,REMP,2017-02-01,2016-12-21,2016-12-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010020382017,204700001042017,1320,2017,104,2017,REMP,2017-05-31,2017-05-10,2017-05-10,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010026622018,203400001062018,1879,2018,106,2018,SC,2018-07-11,2018-06-15,2018-06-15,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028912019,204700001322019,2103,2019,132,2019,REMP,2019-06-24,2019-05-16,2019-05-16,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,2,"Criminal Courts, Ratia",HRFTA1,HRFTA10013902015,204700001642015,1390,2015,164,2015,REMP,2015-10-08,2015-08-24,2015-08-27,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030055852017,204700005562017,5584,2017,556,2017,REMP,2017-08-29,2017-08-29,2017-08-29,TRANSFER,1
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028072018,204700001342018,1971,2018,134,2018,REMP,2018-08-30,2018-07-05,2018-07-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010049782018,204700002922018,3572,2018,292,2018,REMP,2018-12-06,2018-10-18,2018-10-22,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010023632018,204700001012018,1671,2018,101,2018,REMP,2018-07-19,2018-05-21,2018-05-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030074522016,204700007932016,7464,2016,793,2016,REMP,2016-11-04,2016-11-04,2016-11-04,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010094322019,204700004702019,6335,2019,470,2019,REMP,2020-01-21,2019-12-09,2019-12-09,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030014642015,204700001652015,1467,2015,165,2015,REMP,2015-05-07,2015-03-13,2015-03-13,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010017402018,204700000682018,1254,2018,68,2018,REMP,2018-05-18,2018-04-05,2018-04-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010004882016,204700000372016,306,2016,37,2016,REMP,2016-03-14,2016-02-15,2016-02-15,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010022232016,204700001532016,1464,2016,153,2016,REMP,2016-09-07,2016-07-08,2016-07-11,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010048642016,204700003402016,3298,2016,340,2016,REMP,2017-01-13,2016-11-21,2016-12-02,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010031732016,204700002372016,2115,2016,237,2016,REMP,2016-09-20,2016-08-30,2016-09-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010014472017,204700000752017,928,2017,75,2017,REMP,2017-04-20,2017-04-05,2017-04-06,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010037582018,204700002332018,2570,2018,233,2018,REMP,2018-10-29,2018-09-06,2018-09-14,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030010792015,204700001132015,1073,2015,113,2015,REMP,2015-03-04,2015-02-19,2015-02-19,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"Criminal Courts, Fatehabad",HRFT03,HRFT030078592017,204700008172017,7855,2017,817,2017,REMP,2017-12-22,2017-12-19,2017-12-19,TRANSFER,1
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010028162019,204700001282019,2061,2019,128,2019,REMP,2019-07-04,2019-05-09,2019-05-10,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010023832018,204700001072018,1686,2018,107,2018,REMP,2018-07-04,2018-05-22,2018-05-23,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010023262017,204700001212017,1526,2017,121,2017,REMP,2017-08-04,2017-05-23,2017-05-23,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010014482017,204700000742017,929,2017,74,2017,REMP,2017-04-19,2017-04-05,2017-04-05,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010030942018,204700001582018,2133,2018,158,2018,REMP,2019-01-04,2018-07-23,2018-07-24,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010007912019,204700000372019,652,2019,37,2019,REMP,2019-02-07,2019-01-30,2019-02-07,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010047902016,204700003232016,3257,2016,323,2016,REMP,2017-01-16,2016-11-15,2016-11-21,DISPOSED OF WITH DIRECTIONS,36
15,Fatehabad,14,Haryana,102,"District  and Sessions Courts, Fatehabad",HRFT01,HRFT010078302019,204700003952019,5046,2019,395,2019,REMP,2019-12-21,2019-10-05,2019-10-05,DISPOSED OF WITH DIRECTIONS,36
