state_name,district_name,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,fil_year,reg_year_date,decision_year,age_interval,total_cases
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2014,2014,2018,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2014,2014,2019,five to six years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2015,2015,2016,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2015,2015,2017,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2015,2015,2018,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2015,2015,2020,four to five years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2016,2016,2016,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2016,2016,2017,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2016,2016,2018,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2016,2016,2018,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2016,2016,2019,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2017,2017,2017,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2017,2017,2017,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2017,2017,2018,six months to one year,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2017,2017,2020,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2018,2018,2018,less than one month,4
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,2018,2018,2019,one to two years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Rejected,36,2014,2014,2015,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Remand back,9,2015,2015,2019,four to five years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2014,2014,2018,four to five years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2014,2014,2019,five to six years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2015,2015,2018,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2015,2015,2019,four to five years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2016,2016,2017,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2016,2016,2019,three to four years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2017,2017,2017,six months to one year,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2018,2018,2020,one to two years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2019,2019,2019,less than one month,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2019,2019,2019,three to six months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2016,2016,2016,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2016,2016,2016,six months to one year,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2016,2016,2017,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2017,2017,2018,six months to one year,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2017,2017,2019,two to three years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2018,2018,2018,less than one month,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2018,2018,2018,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2019,2019,2019,less than one month,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2019,2019,2019,one to three months,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2013,2013,NA,seven to eight years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2013,2013,NA,six to seven years,16
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2013,2014,NA,six to seven years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2014,2014,NA,five to six years,56
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2014,2014,NA,six to seven years,21
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2014,2015,NA,four to five years,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2015,2015,NA,five to six years,26
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2015,2015,NA,four to five years,100
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2016,2016,NA,four to five years,37
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,109
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2016,2017,NA,three to four years,2
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2017,2017,NA,three to four years,36
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2017,2017,NA,two to three years,107
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,218
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,27
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,41
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,123
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,45
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2019,2020,NA,one to three months,3
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,1
Delhi,West,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,47
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Abated,29,2017,2017,2018,six months to one year,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Abated,29,2018,2018,2019,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2014,less than one month,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2014,one to three months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2014,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2015,less than one month,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2015,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2015,six months to one year,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2015,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2014,2014,2016,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2015,2015,2015,less than one month,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2015,2015,2015,one to three months,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2015,2015,2015,three to six months,5
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2015,2015,2016,six months to one year,11
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2015,2015,2016,three to six months,5
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2016,less than one month,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2016,one to three months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2016,six months to one year,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2016,three to six months,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2017,one to three months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2017,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2017,six months to one year,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2016,2016,2017,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2017,2017,2017,six months to one year,4
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2017,2017,2018,one to two years,8
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2017,2017,2018,six months to one year,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2017,2017,2019,one to two years,12
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2018,less than one month,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2018,one to three months,4
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2018,six months to one year,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2018,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2019,one to three months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2019,one to two years,9
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2019,six months to one year,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2019,three to six months,4
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2018,2018,2020,one to two years,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2019,2019,2019,one to three months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2019,2019,2019,six months to one year,5
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2019,2019,2019,three to six months,7
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2019,2019,2020,six months to one year,5
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,2019,2019,2020,three to six months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2014,2014,2015,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2014,2014,2015,three to six months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2015,2015,2016,six months to one year,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2016,six months to one year,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2017,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2017,three to six months,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2018,one to two years,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2018,two to three years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2016,2016,2019,two to three years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2017,2017,2017,six months to one year,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2017,2017,2018,one to two years,6
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2017,2017,2018,six months to one year,4
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2017,2017,2019,one to two years,6
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2017,2017,2019,two to three years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2018,2018,2019,one to two years,6
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2018,2018,2019,six months to one year,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,2018,2018,2020,one to two years,4
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted - Life imprisonment,43,2017,2017,2018,one to two years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Disposed of with directions,36,2018,2018,2019,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Disposed of with directions,36,2019,2019,2019,less than one month,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Transferred,1,2017,2017,2018,three to six months,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2017,2017,NA,three to four years,1
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2017,2017,NA,two to three years,5
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,24
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,3
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,7
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,25
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,20
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,2
Haryana,Ambala,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,11
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),Acquitted,25,2019,2019,2020,one to three months,1
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),Acquitted,25,2019,2019,2020,three to six months,2
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),Convicted,24,2019,2019,2020,three to six months,2
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,1
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,2
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,11
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,6
Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,12
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2015,2015,2016,one to three months,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2015,2015,2016,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2015,2015,2016,six months to one year,5
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2015,2015,2016,three to six months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2015,2015,2017,one to two years,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2016,less than one month,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2016,one to three months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2016,six months to one year,6
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2016,three to six months,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2017,one to two years,14
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2017,six months to one year,16
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2017,three to six months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2018,one to two years,6
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2016,2016,2019,two to three years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2017,one to three months,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2017,six months to one year,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2017,three to six months,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2018,one to three months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2018,one to two years,26
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2018,six months to one year,21
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2018,three to six months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2019,one to two years,9
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2017,2017,2019,two to three years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2018,less than one month,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2018,one to three months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2018,six months to one year,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2018,three to six months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2019,one to three months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2019,one to two years,62
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2019,six months to one year,49
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2019,three to six months,5
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2018,2020,one to two years,15
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2019,2019,six months to one year,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2018,2019,2020,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2019,2019,2019,less than one month,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2019,2019,2019,six months to one year,5
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2019,2019,2020,one to two years,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,2019,2019,2020,six months to one year,5
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Allowed,15,2017,2017,2018,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,2017,2017,2018,one to two years,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,2017,2017,2018,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,2018,2018,2018,less than one month,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,2019,2019,2019,one to three months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2015,2015,2016,six months to one year,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2016,six months to one year,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2017,one to two years,7
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2017,six months to one year,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2018,one to two years,11
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2018,two to three years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2019,two to three years,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2016,2016,2020,three to four years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2017,2017,2018,one to two years,30
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2017,2017,2018,six months to one year,9
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2017,2017,2018,three to six months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2017,2017,2019,one to two years,22
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2017,2017,2019,two to three years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2018,2018,2018,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2018,2018,2019,one to two years,37
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2018,2018,2019,six months to one year,22
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2018,2018,2020,one to two years,12
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2018,2019,2020,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2019,2019,2019,six months to one year,4
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2019,2019,2020,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2019,2019,2020,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted - Undergone,49,2015,2015,2017,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Discharged,23,2019,2019,2019,one to three months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2017,2017,2018,three to six months,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2018,2018,2019,one to two years,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2018,2018,2019,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2018,2018,2019,three to six months,2
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2019,2019,2019,less than one month,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2019,2019,2019,one to three months,3
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,2019,2019,2020,six months to one year,1
Haryana,Faridabad,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed of with directions,36,2017,2017,2017,less than one month,1
